file_name,download_url,downloads,date,topic_name,category,post_url,post#
Martingale103.ex4,/attachment/file/2415981?d=1501211591,926,"Jun 27, 2015 4:37amJun 27, 2015 4:37am",Martingale EA.  Almost can't lose!,Rookie Talk,https://www.forexfactory.com/thread/post/10131149#post10131149,178
Burger Martingale Hedge.ex4,/attachment/file/2545201?d=1509667037,888,"Aug 18, 2017 12:22pmAug 18, 2017 12:22pm",Martingale EA.  Almost can't lose!,Rookie Talk,https://www.forexfactory.com/thread/post/10455072#post10455072,185
R_Mattingala.mq4,/attachment/file/3893563?d=1616109185,334,"Aug 18, 2017 12:22pmAug 18, 2017 12:22pm",Martingale EA.  Almost can't lose!,Rookie Talk,https://www.forexfactory.com/thread/post/13459090#post13459090,199
rvmFractalsLevel.mq4,/attachment/file/1710287?d=1436452125,816,"FirstPost:Jul 6, 2008 6:33pmJul 6, 2008 6:33pm",Fibonacci Fan? How do you trade with it?,Rookie Talk,https://www.forexfactory.com/thread/post/8372839#post8372839,19
FX Trade Management .zip,/attachment/file/9560?d=1158138762,1611,"FirstPost:Sep 13, 2006 3:13pmSep 13, 2006 3:13pm",Money Management Template,Rookie Talk,https://www.forexfactory.com/thread/7991-money-management-template,1
Simple Forex Trading.pdf,/attachment/file/445130?d=1269352670,529,"FirstPost:Mar 23, 2010 7:59pmMar 23, 2010 7:59pm",Simple Forex Trading,Rookie Talk,https://www.forexfactory.com/thread/227541-simple-forex-trading,1
Losing EA.mq4,/attachment/file/198856?d=1233436851,391,"Feb 1, 2009 3:20amFeb 1, 2009 3:20am",I want a losing system,Rookie Talk,https://www.forexfactory.com/thread/post/2506740#post2506740,41
easyprofitsystem.tpl,/attachment/file/1279843?d=1379959624,2016,"FirstPost:Edited Oct 3, 2013 10:35amSep 24, 2013 12:05am|Edited                    Oct 3, 2013 10:35am",Easy Profit Making System,Rookie Talk,https://www.forexfactory.com/thread/post/6982541#post6982541,2
SD Pricebar.ex4,/attachment/file/1279845?d=1379959664,2016,"FirstPost:Edited Oct 3, 2013 10:35amSep 24, 2013 12:05am|Edited                    Oct 3, 2013 10:35am",Easy Profit Making System,Rookie Talk,https://www.forexfactory.com/thread/post/6982541#post6982541,2
SIGNAL1.ex4,/attachment/file/1279846?d=1379959668,2016,"FirstPost:Edited Oct 3, 2013 10:35amSep 24, 2013 12:05am|Edited                    Oct 3, 2013 10:35am",Easy Profit Making System,Rookie Talk,https://www.forexfactory.com/thread/post/6982541#post6982541,2
SIGNAL2.ex4,/attachment/file/1279847?d=1379959672,2016,"FirstPost:Edited Oct 3, 2013 10:35amSep 24, 2013 12:05am|Edited                    Oct 3, 2013 10:35am",Easy Profit Making System,Rookie Talk,https://www.forexfactory.com/thread/post/6982541#post6982541,2
Gann_SQ9_2.ex4,/attachment/file/1280680?d=1380048399,1505,"FirstPost:Edited Oct 3, 2013 10:35amSep 24, 2013 12:05am|Edited                    Oct 3, 2013 10:35am",Easy Profit Making System,Rookie Talk,https://www.forexfactory.com/thread/post/6985016#post6985016,11
SIXTHS SCREEN VER 3.6_DC.ex4,/attachment/file/1280681?d=1380048402,1505,"FirstPost:Edited Oct 3, 2013 10:35amSep 24, 2013 12:05am|Edited                    Oct 3, 2013 10:35am",Easy Profit Making System,Rookie Talk,https://www.forexfactory.com/thread/post/6985016#post6985016,11
AmolEPSv1.tpl,/attachment/file/1280684?d=1380048719,1259,"FirstPost:Edited Oct 3, 2013 10:35amSep 24, 2013 12:05am|Edited                    Oct 3, 2013 10:35am",Easy Profit Making System,Rookie Talk,https://www.forexfactory.com/thread/post/6985019#post6985019,12
!XPS v8 FILTER.ex4,/attachment/file/1300771?d=1382902932,819,"Sep 28, 2013 2:26amSep 28, 2013 2:26am",Easy Profit Making System,Rookie Talk,https://www.forexfactory.com/thread/post/7052734#post7052734,34
!XPS v8 FILTER.mq4,/attachment/file/1300772?d=1382902936,819,"Sep 28, 2013 2:26amSep 28, 2013 2:26am",Easy Profit Making System,Rookie Talk,https://www.forexfactory.com/thread/post/7052734#post7052734,34
ASK+BID+SPREAD-INDI.ex4,/attachment/file/1487462?d=1407810349,468,"Aug 3, 2014 1:04amAug 3, 2014 1:04am",Easy Profit Making System,Rookie Talk,https://www.forexfactory.com/thread/post/7667376#post7667376,43
Double Account library.mqh,/attachment/file/2433147?d=1502309354,379,"FirstPost:Aug 9, 2017 4:18amAug 9, 2017 4:18am",Double Your Account in a Day Strategy,Rookie Talk,https://www.forexfactory.com/thread/post/10173320#post10173320,9
Double_Account_MA.ex4,/attachment/file/2433153?d=1502309371,379,"FirstPost:Aug 9, 2017 4:18amAug 9, 2017 4:18am",Double Your Account in a Day Strategy,Rookie Talk,https://www.forexfactory.com/thread/post/10173320#post10173320,9
Double_Account_MA.mq4,/attachment/file/2433155?d=1502309373,379,"FirstPost:Aug 9, 2017 4:18amAug 9, 2017 4:18am",Double Your Account in a Day Strategy,Rookie Talk,https://www.forexfactory.com/thread/post/10173320#post10173320,9
Double Account 1b library.mqh,/attachment/file/2435048?d=1502397122,332,"FirstPost:Aug 9, 2017 4:18amAug 9, 2017 4:18am",Double Your Account in a Day Strategy,Rookie Talk,https://www.forexfactory.com/thread/post/10178196#post10178196,16
Double_Account_MA_V1b.ex4,/attachment/file/2435049?d=1502397135,332,"FirstPost:Aug 9, 2017 4:18amAug 9, 2017 4:18am",Double Your Account in a Day Strategy,Rookie Talk,https://www.forexfactory.com/thread/post/10178196#post10178196,16
Double_Account_MA_V1b.mq4,/attachment/file/2435050?d=1502397136,332,"FirstPost:Aug 9, 2017 4:18amAug 9, 2017 4:18am",Double Your Account in a Day Strategy,Rookie Talk,https://www.forexfactory.com/thread/post/10178196#post10178196,16
Double Account 1c library.mqh,/attachment/file/2436987?d=1502494384,265,"Aug 12, 2017 5:37amAug 12, 2017 5:37am",Double Your Account in a Day Strategy,Rookie Talk,https://www.forexfactory.com/thread/post/10182620#post10182620,21
Double_Account_MA_V1c.mq4,/attachment/file/2436988?d=1502494396,265,"Aug 12, 2017 5:37amAug 12, 2017 5:37am",Double Your Account in a Day Strategy,Rookie Talk,https://www.forexfactory.com/thread/post/10182620#post10182620,21
Double_Account_MA_V1c.ex4,/attachment/file/2436991?d=1502494542,265,"Aug 12, 2017 5:37amAug 12, 2017 5:37am",Double Your Account in a Day Strategy,Rookie Talk,https://www.forexfactory.com/thread/post/10182620#post10182620,21
ToR_1.20k.mq4,/attachment/file/350882?d=1257039591,217,"Oct 30, 2009 4:17pmOct 30, 2009 4:17pm",A challenger appears,Rookie Talk,https://www.forexfactory.com/thread/post/3196468#post3196468,32
some good indicaters.zip,/attachment/file/350889?d=1257047944,241,"Oct 30, 2009 4:17pmOct 30, 2009 4:17pm",A challenger appears,Rookie Talk,https://www.forexfactory.com/thread/post/3196526#post3196526,34
RenkoLiveChart_v3.4.ex4,/attachment/file/2820182?d=1527196304,113,"May 19, 2018 4:53pmMay 19, 2018 4:53pm",Is trading really that hard?,Rookie Talk,https://www.forexfactory.com/thread/post/11096795#post11096795,413
PROFITS.xls,/attachment/file/286986?d=1249905566,309,"FirstPost:Edited Aug 11, 2009 5:32pmAug 10, 2009 7:02pm|Edited                    Aug 11, 2009 5:32pm",250 pip Support/resistance,Rookie Talk,https://www.forexfactory.com/thread/189563-250-pip-supportresistance,1
SweetSpotsGOLD.mq4,/attachment/file/286988?d=1249905590,309,"FirstPost:Edited Aug 11, 2009 5:32pmAug 10, 2009 7:02pm|Edited                    Aug 11, 2009 5:32pm",250 pip Support/resistance,Rookie Talk,https://www.forexfactory.com/thread/189563-250-pip-supportresistance,1
h4.tpl,/attachment/file/286990?d=1249905716,309,"FirstPost:Edited Aug 11, 2009 5:32pmAug 10, 2009 7:02pm|Edited                    Aug 11, 2009 5:32pm",250 pip Support/resistance,Rookie Talk,https://www.forexfactory.com/thread/189563-250-pip-supportresistance,1
15MACD.mq4,/attachment/file/286991?d=1249905728,309,"FirstPost:Edited Aug 11, 2009 5:32pmAug 10, 2009 7:02pm|Edited                    Aug 11, 2009 5:32pm",250 pip Support/resistance,Rookie Talk,https://www.forexfactory.com/thread/189563-250-pip-supportresistance,1
4.rar,/attachment/file/1209737?d=1370690362,249,"FirstPost:Edited 4:09pmJun 8, 2013 3:46pm|Edited                    4:09pm",Why forex?,Rookie Talk,https://www.forexfactory.com/thread/post/6739496#post6739496,7
Risk_Position.zip,/attachment/file/5019?d=1146820493,897,"FirstPost:Oct 20, 2005 11:49pmOct 20, 2005 11:49pm","Money Management, Please help.",Rookie Talk,https://www.forexfactory.com/thread/post/55631#post55631,17
FX_Risk_Calc_790407.zip,/attachment/file/35909?d=1182347763,688,"FirstPost:Oct 20, 2005 11:49pmOct 20, 2005 11:49pm","Money Management, Please help.",Rookie Talk,https://www.forexfactory.com/thread/post/1471566#post1471566,19
FXRisktable.zip,/attachment/file/41986?d=1186175914,550,"Aug 4, 2007 1:33amAug 4, 2007 1:33am","Money Management, Please help.",Rookie Talk,https://www.forexfactory.com/thread/post/1523321#post1523321,22
lvoe 1.6.1.mq4,/attachment/file/1460499?d=1404332315,191,"Jul 3, 2014 2:19amJul 3, 2014 2:19am",Forex - trade your way to millions,Rookie Talk,https://www.forexfactory.com/thread/post/7577832#post7577832,21
Sessions.mq4,/attachment/file/909575?d=1330587606,321,"Feb 29, 2012 7:23pmFeb 29, 2012 7:23pm",Making money on GPB/JPY only,Rookie Talk,https://www.forexfactory.com/thread/post/5433043#post5433043,28
UltimateRSIIndicator.ex4,/attachment/file/328592?d=1254689594,296,"Oct 5, 2009 3:29amOct 5, 2009 3:29am",Is trading FX for living a myth?,Rookie Talk,https://www.forexfactory.com/thread/post/3115563#post3115563,62
SHI_Channel_true.mq4,/attachment/file/328593?d=1254689610,296,"Oct 5, 2009 3:29amOct 5, 2009 3:29am",Is trading FX for living a myth?,Rookie Talk,https://www.forexfactory.com/thread/post/3115563#post3115563,62
MTF_RSI_Orest_v1.0_Alert.mq4,/attachment/file/329263?d=1254763017,282,"Oct 5, 2009 3:29amOct 5, 2009 3:29am",Is trading FX for living a myth?,Rookie Talk,https://www.forexfactory.com/thread/post/3118290#post3118290,71
moving averages.tpl,/attachment/file/278231?d=1248440288,473,"FirstPost:Jul 24, 2009 7:25pmJul 24, 2009 7:25pm",Easiest Pair To Trade,Rookie Talk,https://www.forexfactory.com/thread/post/2900886#post2900886,4
history expanded.mq4,/attachment/file/3124740?d=1544236658,168,"Dec 3, 2018 8:32pmDec 3, 2018 8:32pm",Do you record your trades?,Rookie Talk,https://www.forexfactory.com/thread/post/11781345#post11781345,83
history expanded.ex4,/attachment/file/3124742?d=1544236680,168,"Dec 3, 2018 8:32pmDec 3, 2018 8:32pm",Do you record your trades?,Rookie Talk,https://www.forexfactory.com/thread/post/11781345#post11781345,83
PipMeUp.xlsx,/attachment/file/1303807?d=1383257076,237,"Sep 13, 2013 6:02amSep 13, 2013 6:02am","Hard Way, Easy Way",Rookie Talk,https://www.forexfactory.com/thread/post/7063198#post7063198,38
Probability of X consecutive losing trades.xls,/attachment/file/1275614?d=1379366912,317,"Edited 3:46amSep 17, 2013 3:31am|Edited                    3:46am",Can you get rich quickly from forex trading?,Rookie Talk,https://www.forexfactory.com/thread/post/6968506#post6968506,121
Understanding Stop Loss in Forex Trading with the Doctor.pdf,/attachment/file/1102372?d=1355895886,651,"FirstPost:Edited 9:09pmSep 14, 2012 8:35pm|Edited                    9:09pm",My 5% Trading Understanding with the Market,Rookie Talk,https://www.forexfactory.com/thread/post/6306866#post6306866,8
EA 05 Test Grid - ExcelEA.ex4,/attachment/file/2826773?d=1527599479,258,"FirstPost:May 29, 2018 2:28pmMay 29, 2018 2:28pm",double the account every day...,Rookie Talk,https://www.forexfactory.com/thread/post/11110946#post11110946,16
DetailedStatement.zip,/attachment/file/192254?d=1232069108,526,"FirstPost:Jan 13, 2009 9:29pmJan 13, 2009 9:29pm",Forex Robots,Rookie Talk,https://www.forexfactory.com/thread/post/2472613#post2472613,18
7pip mm.xls,/attachment/file/1408566?d=1397656728,966,"FirstPost:Apr 16, 2014 7:56pmApr 16, 2014 7:56pm",7 pips per day? is it possible?,Rookie Talk,https://www.forexfactory.com/thread/480224-7-pips-per-day-is-it-possible,1
Red Tram.zip,/attachment/file/1409538?d=1397748497,544,"FirstPost:Apr 16, 2014 7:56pmApr 16, 2014 7:56pm",7 pips per day? is it possible?,Rookie Talk,https://www.forexfactory.com/thread/post/7413930#post7413930,13
Support and Resistance (Barry)lines.ex4,/attachment/file/3689279?d=1594690820,95,"May 18, 2014 6:27pmMay 18, 2014 6:27pm",7 pips per day? is it possible?,Rookie Talk,https://www.forexfactory.com/thread/post/13057626#post13057626,57
Support and Resistance Breakout Arrows.mq4,/attachment/file/3689280?d=1594690860,95,"May 18, 2014 6:27pmMay 18, 2014 6:27pm",7 pips per day? is it possible?,Rookie Talk,https://www.forexfactory.com/thread/post/13057626#post13057626,57
©Price Border.mq4,/attachment/file/3689290?d=1594691380,95,"May 18, 2014 6:27pmMay 18, 2014 6:27pm",7 pips per day? is it possible?,Rookie Talk,https://www.forexfactory.com/thread/post/13057626#post13057626,57
Ranging.ex4,/attachment/file/3778176?d=1604258028,273,"FirstPost:Nov 1, 2020 6:13pmNov 1, 2020 6:13pm",Martingale + Grid - New,Rookie Talk,https://www.forexfactory.com/thread/post/13240061#post13240061,3
FXPRO Financial Services Ltd Account Statement.pdf,/attachment/file/2020156?d=1474182638,326,"Sep 3, 2016 3:50pmSep 3, 2016 3:50pm",Who makes real money from forex?,Rookie Talk,https://www.forexfactory.com/thread/post/9145988#post9145988,284
EA - Budak Ubat v1.51.ex4,/attachment/file/2928763?d=1533465867,160,"Jul 13, 2018 8:42amJul 13, 2018 8:42am",How many years to become profitable?,Rookie Talk,https://www.forexfactory.com/thread/post/11334549#post11334549,111
Building a Trading System.pdf,/attachment/file/33275?d=1180275387,763,"FirstPost:May 26, 2007 7:27pmMay 26, 2007 7:27pm",How to build Trading system?,Rookie Talk,https://www.forexfactory.com/thread/post/1451696#post1451696,13
DROP_PENDING_BUY.ex4,/attachment/file/3304934?d=1554639296,342,"FirstPost:Feb 3, 2019 9:15pmFeb 3, 2019 9:15pm",Compound Money Management,Rookie Talk,https://www.forexfactory.com/thread/post/12201193#post12201193,16
DROP_PENDING_BUY.mq4,/attachment/file/3304937?d=1554639303,342,"FirstPost:Feb 3, 2019 9:15pmFeb 3, 2019 9:15pm",Compound Money Management,Rookie Talk,https://www.forexfactory.com/thread/post/12201193#post12201193,16
DROP_PENDING_SELL.ex4,/attachment/file/3304940?d=1554639310,342,"FirstPost:Feb 3, 2019 9:15pmFeb 3, 2019 9:15pm",Compound Money Management,Rookie Talk,https://www.forexfactory.com/thread/post/12201193#post12201193,16
DROP_PENDING_SELL.mq4,/attachment/file/3304941?d=1554639318,342,"FirstPost:Feb 3, 2019 9:15pmFeb 3, 2019 9:15pm",Compound Money Management,Rookie Talk,https://www.forexfactory.com/thread/post/12201193#post12201193,16
LotSize.xls,/attachment/file/70039?d=1196483181,1469,"FirstPost:Dec 1, 2007 8:27amDec 1, 2007 8:27am",Position size spreadsheet,Rookie Talk,https://www.forexfactory.com/thread/post/1740063#post1740063,2
Risk(1).xls,/attachment/file/70068?d=1196508973,1111,"FirstPost:Dec 1, 2007 8:27amDec 1, 2007 8:27am",Position size spreadsheet,Rookie Talk,https://www.forexfactory.com/thread/post/1740193#post1740193,5
Position sizing .xls,/attachment/file/70086?d=1196520885,910,"FirstPost:Dec 1, 2007 8:27amDec 1, 2007 8:27am",Position size spreadsheet,Rookie Talk,https://www.forexfactory.com/thread/post/1740298#post1740298,7
DDE-Sample.xls,/attachment/file/70088?d=1196522054,647,"FirstPost:Dec 1, 2007 8:27amDec 1, 2007 8:27am",Position size spreadsheet,Rookie Talk,https://www.forexfactory.com/thread/post/1740319#post1740319,8
Position sizing with dynamic PipValues and MT4 DDE .xls,/attachment/file/70164?d=1196606332,889,"FirstPost:Dec 1, 2007 8:27amDec 1, 2007 8:27am",Position size spreadsheet,Rookie Talk,https://www.forexfactory.com/thread/post/1740345#post1740345,9
SoeHoe.ID_Scalper_FX.ex4,/attachment/file/2339754?d=1496629629,316,"Jun 5, 2017 8:27amJun 5, 2017 8:27am",Always profit exit strategy,Rookie Talk,https://www.forexfactory.com/thread/post/9942273#post9942273,21
GridSystem-timelimited.ex4,/attachment/file/2339773?d=1496631783,302,"Jun 5, 2017 8:27amJun 5, 2017 8:27am",Always profit exit strategy,Rookie Talk,https://www.forexfactory.com/thread/post/9942336#post9942336,28
Toy101.ex4,/attachment/file/2340008?d=1496651048,389,"Jun 5, 2017 2:25pmJun 5, 2017 2:25pm",Always profit exit strategy,Rookie Talk,https://www.forexfactory.com/thread/post/9942936#post9942936,41
GRID EA Manager- Full and Semi Auto.ex4,/attachment/file/2342819?d=1496780092,463,"Jun 5, 2017 2:25pmJun 5, 2017 2:25pm",Always profit exit strategy,Rookie Talk,https://www.forexfactory.com/thread/post/9949726#post9949726,53
Final Fantasy 0.01.ex4,/attachment/file/2350404?d=1497268054,291,"Jun 12, 2017 3:07pmJun 12, 2017 3:07pm",Always profit exit strategy,Rookie Talk,https://www.forexfactory.com/thread/post/9968513#post9968513,62
DEMO History (with TheDance System).xls,/attachment/file/459897?d=1271542596,562,"FirstPost:Apr 18, 2010 4:19amApr 18, 2010 4:19am",It is possible to make 2000 from 200 in Forex? It is easy or very difficult?,Rookie Talk,https://www.forexfactory.com/thread/232154-it-is-possible-to-make-2000-from-200,1
Statement.xls,/attachment/file/463228?d=1271999597,323,"Apr 22, 2010 10:20pmApr 22, 2010 10:20pm",It is possible to make 2000 from 200 in Forex? It is easy or very difficult?,Rookie Talk,https://www.forexfactory.com/thread/post/3664233#post3664233,72
T2W_Trading_Plan_Template_2005.pdf,/attachment/file/2986?d=1137146846,44787,"FirstPost:Jan 13, 2006 4:07pmJan 13, 2006 4:07pm",Trading plan template,Rookie Talk,https://www.forexfactory.com/thread/4073-trading-plan-template,1
Trading_Plan_Template.doc,/attachment/file/4549?d=1144774329,12433,"FirstPost:Jan 13, 2006 4:07pmJan 13, 2006 4:07pm",Trading plan template,Rookie Talk,https://www.forexfactory.com/thread/post/50956#post50956,6
Forex Trade Progress.zip,/attachment/file/4557?d=1144802627,9085,"FirstPost:Jan 13, 2006 4:07pmJan 13, 2006 4:07pm",Trading plan template,Rookie Talk,https://www.forexfactory.com/thread/post/51035#post51035,10
My Basic Plan - Isotonic.doc,/attachment/file/6944?d=1151697747,7894,"FirstPost:Jan 13, 2006 4:07pmJan 13, 2006 4:07pm",Trading plan template,Rookie Talk,https://www.forexfactory.com/thread/post/70419#post70419,14
My Basic Plan - Isotonic.pdf,/attachment/file/6945?d=1151697759,7894,"FirstPost:Jan 13, 2006 4:07pmJan 13, 2006 4:07pm",Trading plan template,Rookie Talk,https://www.forexfactory.com/thread/post/70419#post70419,14
EmotionFreeTrading.pdf,/attachment/file/45384?d=1187996538,7332,"FirstPost:Jan 13, 2006 4:07pmJan 13, 2006 4:07pm",Trading plan template,Rookie Talk,https://www.forexfactory.com/thread/post/1558238#post1558238,20
